Date,AAPL,AMZN,HD,INTC,MA,MSFT,PEP,PG,T,V
2019-11-06,255.17201232910156,1795.77001953125,230.9774932861328,56.99577331542969,269.0843200683594,142.78271484375,132.60948181152344,118.81707763671875,38.0620231628418,175.9246368408203
2019-11-07,258.11700439453125,1788.199951171875,229.92135620117188,57.44105529785156,272.00592041015625,142.98094177246094,131.50473022460938,118.1258316040039,38.226871490478516,177.57667541503906
2019-11-08,258.8234558105469,1785.8800048828125,229.82264709472656,57.658748626708984,274.0998840332031,144.66587829589844,131.31732177734375,118.20481872558594,38.18809127807617,178.11412048339844
2019-11-11,260.8730163574219,1771.6500244140625,228.79612731933594,57.7379035949707,276.2038269042969,144.81454467773438,130.58738708496094,117.83944702148438,38.17839050292969,178.68136596679688
2019-11-12,260.63421630859375,1778.0,230.09901428222656,57.589481353759766,276.34344482421875,145.7660369873047,130.18296813964844,117.78019714355469,37.984439849853516,178.8804168701172
2019-11-13,263.13153076171875,1753.1099853515625,231.75726318359375,57.28273391723633,277.270751953125,146.00390625,131.47512817382812,119.14295959472656,37.97474670410156,178.55198669433594
2019-11-14,261.310791015625,1754.5999755859375,233.4845733642578,57.203575134277344,278.8262634277344,146.74725341796875,131.5146026611328,118.99482727050781,37.77110290527344,179.19000244140625
2019-11-15,264.4150085449219,1739.489990234375,234.21498107910156,57.35199737548828,279.97296142578125,148.6403350830078,131.98805236816406,119.03433227539062,38.3044548034668,179.20994567871094
2019-11-18,265.74822998046875,1752.530029296875,235.75477600097656,57.63895797729492,280.052734375,149.00704956054688,132.23464965820312,120.36746215820312,38.3044548034668,179.1002960205078
2019-11-19,264.94232177734375,1752.7900390625,222.93310546875,57.7379035949707,284.48992919921875,149.0565948486328,132.73773193359375,119.9033432006836,36.849857330322266,182.2006072998047
2019-11-20,261.8580322265625,1745.530029296875,218.03736877441406,57.29262924194336,284.5597229003906,148.7980194091797,131.9190216064453,120.7624740600586,36.0546760559082,181.0940704345703
2019-11-21,260.6839904785156,1734.7099609375,215.7079620361328,57.60927200317383,283.6324157714844,148.65878295898438,132.08670043945312,118.83682250976562,36.46195983886719,179.32957458496094
